videoId,video_title,channel_name,description,text,author_name,likeCount,teks_bersih,teks_bersih_lower,hashtags
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page",Sumpah ini mamang kocak bangt pas review knalpotnya 😅😅😅,@ScamB69,1,Sumpah ini mamang kocak bangt pas review knalpotnya,sumpah ini mamang kocak bangt pas review knalpotnya,
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page","Mobil impian saya dari dulu, Alhamdulillah yg facelift sudah digarasi, 😁",@jokobukanjeki,0,"Mobil impian saya dari dulu, Alhamdulillah yg facelift sudah digarasi, ","mobil impian saya dari dulu, alhamdulillah yg facelift sudah digarasi, ",
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page","Bimbng ambil ini apa xinia ya kawan""?",@khairulanwar6228,0,"Bimbng ambil ini apa xinia ya kawan""?","bimbng ambil ini apa xinia ya kawan""?",
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page","pernah disalip sama datsun go di tol solo-kertosono, sy udah lari 140km/jam, si datsun sampe ga keliatan lagi,",@adijobb,0,"pernah disalip sama datsun go di tol solo-kertosono, sy udah lari 140km/jam, si datsun sampe ga keliatan lagi,","pernah disalip sama datsun go di tol solo-kertosono, sy udah lari 140km/jam, si datsun sampe ga keliatan lagi,",
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page",Datsun 2015 skrg pasaranya kena brp? Mksh yg mau jwb,@Megara-o1w,0,Datsun 2015 skrg pasaranya kena brp? Mksh yg mau jwb,datsun 2015 skrg pasaranya kena brp? mksh yg mau jwb,
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page","Masih pantas. Saya sudah pakai 5 th lebih di bawa ke mana2 ok2 saja. Irit, kuat part jg mudah... salam tahes datsun go.",@suyitnoadi3904,0,"Masih pantas. Saya sudah pakai 5 th lebih di bawa ke mana2 ok2 saja. Irit, kuat part jg mudah... salam tahes datsun go.","masih pantas. saya sudah pakai 5 th lebih di bawa ke mana2 ok2 saja. irit, kuat part jg mudah... salam tahes datsun go.",
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page","Kerjaan ada mobil operasional, 
Dari perusahaan sebelum-sebelumnya selalu dapat avanza/ xenia. 
Ketika pindah ke perusahaan yang sekarang mobil operasional yang dikasih Datsun,
awalnya skeptis ya tapi sofar udah mau pake setahun Datsun 2018 cukup enak loh dibawahnya, di atas ekspektasi saya lah (mungkin ekspektasinya yang rendah ) hehe.

Minusnya ya kekedapan suara aja sih, sama kalau siang di Cirebon panas berasa gak ada ac nya 😅😭",@muhamadrizalmuharom2154,0,"Kerjaan ada mobil operasional, 
Dari perusahaan sebelum-sebelumnya selalu dapat avanza/ xenia. 
Ketika pindah ke perusahaan yang sekarang mobil operasional yang dikasih Datsun,
awalnya skeptis ya tapi sofar udah mau pake setahun Datsun 2018 cukup enak loh dibawahnya, di atas ekspektasi saya lah (mungkin ekspektasinya yang rendah ) hehe.

Minusnya ya kekedapan suara aja sih, sama kalau siang di Cirebon panas berasa gak ada ac nya ","kerjaan ada mobil operasional, 
dari perusahaan sebelum-sebelumnya selalu dapat avanza/ xenia. 
ketika pindah ke perusahaan yang sekarang mobil operasional yang dikasih datsun,
awalnya skeptis ya tapi sofar udah mau pake setahun datsun 2018 cukup enak loh dibawahnya, di atas ekspektasi saya lah (mungkin ekspektasinya yang rendah ) hehe.

minusnya ya kekedapan suara aja sih, sama kalau siang di cirebon panas berasa gak ada ac nya ",
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page",Bingung mau Datsun apa wagon r,@evadamayanti7659,0,Bingung mau Datsun apa wagon r,bingung mau datsun apa wagon r,
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page",Sama dg mobilku bang  tapi yg go+ panca keren dan irit di bensin🥰,@ika-57,0,Sama dg mobilku bang  tapi yg go+ panca keren dan irit di bensin,sama dg mobilku bang  tapi yg go+ panca keren dan irit di bensin,
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page","Pernah kepincut beli datsun..  
Dr semua LCGC jujur ini plg bagus desainnya... 
Beli datsun go+, buang jok baris ketiga itu bakal dpt bagasi super luas... 


Salahnya datsun sbnernnya ngk ada.. penjualan awalnya bagus... 

Sial aja dilibas calya sigra.. 
Kalo maw jujur,  rem tangan dan jok depan nyambing itu ide bagus,  cuma sayang malah disempurnakan calya sigra dan di hilangkan  datsun di versi kedua krna tekanan netizen.. pdhl calya sigra ttp di terima pasar kan... 

Kesalahan lain yg diexplore calya sigra adalah bangku baris ketiga beneran di perhatikan , beneran bisa duduk..meski  ttp aja sempit
Dan ultimate weaponnya tentu saja ada matic... 

Harusnya datsun cepat merespon ketika calya sigra muncul .. skrng maw ngomong y tinggal alasan...",@nonobi616,0,"Pernah kepincut beli datsun..  
Dr semua LCGC jujur ini plg bagus desainnya... 
Beli datsun go+, buang jok baris ketiga itu bakal dpt bagasi super luas... 


Salahnya datsun sbnernnya ngk ada.. penjualan awalnya bagus... 

Sial aja dilibas calya sigra.. 
Kalo maw jujur,  rem tangan dan jok depan nyambing itu ide bagus,  cuma sayang malah disempurnakan calya sigra dan di hilangkan  datsun di versi kedua krna tekanan netizen.. pdhl calya sigra ttp di terima pasar kan... 

Kesalahan lain yg diexplore calya sigra adalah bangku baris ketiga beneran di perhatikan , beneran bisa duduk..meski  ttp aja sempit
Dan ultimate weaponnya tentu saja ada matic... 

Harusnya datsun cepat merespon ketika calya sigra muncul .. skrng maw ngomong y tinggal alasan...","pernah kepincut beli datsun..  
dr semua lcgc jujur ini plg bagus desainnya... 
beli datsun go+, buang jok baris ketiga itu bakal dpt bagasi super luas... 


salahnya datsun sbnernnya ngk ada.. penjualan awalnya bagus... 

sial aja dilibas calya sigra.. 
kalo maw jujur,  rem tangan dan jok depan nyambing itu ide bagus,  cuma sayang malah disempurnakan calya sigra dan di hilangkan  datsun di versi kedua krna tekanan netizen.. pdhl calya sigra ttp di terima pasar kan... 

kesalahan lain yg diexplore calya sigra adalah bangku baris ketiga beneran di perhatikan , beneran bisa duduk..meski  ttp aja sempit
dan ultimate weaponnya tentu saja ada matic... 

harusnya datsun cepat merespon ketika calya sigra muncul .. skrng maw ngomong y tinggal alasan...",
BX172h-4jDg,DATSUN GO PANCA MASIH PANTAS DIMILIKI?,Motomobi,"Merupakan salah satu mobil yang paling tidak kami sukai. Nonton sampai habis review mobil bekas ini.

Beli Merchandise kami di 
https://www.tokopedia.com/motomobi
-------------------------------------------------------------------------------------------------------------

Please follow MotomobiTV other Channel :

Om Mobi
https://www.youtube.com/c/OmMobi
Massmobi
https://www.youtube.com/c/Massmobi

Instagram  : 
https://www.instagram.com/motomobitv/
https://www.instagram.com/massmobi/

Twitter       : 
https://www.twitter.com/motomobitv

Facebook  : 
https://www.facebook.com/MotoMobiTV


*for contact and inquiries please email us at motomobindo (at) gmail dot com or check out channel page","Kenapa semua orang merendahkan datsun ?
Bahkan ketika nissan magnite hadir, pun dibawa2 datsun nya
Semua merendahkan datsun

Padahal boleh dibandingin
Desain exterior datsun itu lebih bagus dibanding pesaingnya
Bahkan nissan magnite pun juga bagus desainnya

Sekelas youtuber2 beken terlihat sekali merendahkan datsun
Liat tuh di india, magnite dipake offroad dan mampu
Jd jgan meremehkan datsun/nissan

Saya sudah sejak 2014 pakai datsun Go+, gak ada kendala berarti, mobil ini termasuk badak, dg ban yg saya pakai 185/70 R14, mobil jadi lebih allround mau offroad dan onroad tetep mampu
Beban penuh buat nanjak pun kuat, kalau tau rute menuju Baduy di kab lebak, betapa jalan meliuk2 naik turun terjal, kita libas pake datsun go+

Jadi buat yg meremehkan datsun, hampir dipastikan ada unsur tidak suka pada datsun, padahal datsun itu ya nissan juga, cuma versi murahnya aja",@hendryasmara9246,2,"Kenapa semua orang merendahkan datsun ?
Bahkan ketika nissan magnite hadir, pun dibawa2 datsun nya
Semua merendahkan datsun

Padahal boleh dibandingin
Desain exterior datsun itu lebih bagus dibanding pesaingnya
Bahkan nissan magnite pun juga bagus desainnya

Sekelas youtuber2 beken terlihat sekali merendahkan datsun
Liat tuh di india, magnite dipake offroad dan mampu
Jd jgan meremehkan datsun/nissan

Saya sudah sejak 2014 pakai datsun Go+, gak ada kendala berarti, mobil ini termasuk badak, dg ban yg saya pakai 185/70 R14, mobil jadi lebih allround mau offroad dan onroad tetep mampu
Beban penuh buat nanjak pun kuat, kalau tau rute menuju Baduy di kab lebak, betapa jalan meliuk2 naik turun terjal, kita libas pake datsun go+

Jadi buat yg meremehkan datsun, hampir dipastikan ada unsur tidak suka pada datsun, padahal datsun itu ya nissan juga, cuma versi murahnya aja","kenapa semua orang merendahkan datsun ?
bahkan ketika nissan magnite hadir, pun dibawa2 datsun nya
semua merendahkan datsun

padahal boleh dibandingin
desain exterior datsun itu lebih bagus dibanding pesaingnya
bahkan nissan magnite pun juga bagus desainnya

sekelas youtuber2 beken terlihat sekali merendahkan datsun
liat tuh di india, magnite dipake offroad dan mampu
jd jgan meremehkan datsun/nissan

saya sudah sejak 2014 pakai datsun go+, gak ada kendala berarti, mobil ini termasuk badak, dg ban yg saya pakai 185/70 r14, mobil jadi lebih allround mau offroad dan onroad tetep mampu
beban penuh buat nanjak pun kuat, kalau tau rute menuju baduy di kab lebak, betapa jalan meliuk2 naik turun terjal, kita libas pake datsun go+

jadi buat yg meremehkan datsun, hampir dipastikan ada unsur tidak suka pada datsun, padahal datsun itu ya nissan juga, cuma versi murahnya aja",
